,id,name,한줄평,순위,분류열,긍정확률,부정확률,평점
125,42813493,라틴어수업리커버,30,977, 국내도서    인문    독서 비평    고전 읽기    서양고전    국내도서    인문    서양철학    서양 고중세 철학    국내도서    미디어 추천    조선일보    국내도서    미디어 추천    중앙일보    국내도서    미디어 추천    한겨레    국내도서    YES24 올해의 책    2017년 올해의 책 후보도서    국내도서    YES24 올해의 책    2017년 올해의 책 선정도서     다시이책     2020서울국제도서전     북클러버의선택     카페에서읽고싶은     고전읽기     명강의     청춘     책읽아웃 ,0.8665424714485804,0.13345752855141957,4.766666666666667
62,13345709,소년이그랬다,5,978, 국내도서    청소년    청소년 문학 ,0.9268918037414551,0.07310819625854492,4.6
42,8687274,까만아기양,30,979, 국내도서    유아    4 6세    4 6세 다른나라 그림책    국내도서    유아    유아 그림책    유아 창작동화    국내도서    어린이    교과서수록도서    2학년1학기    국어3 가    국내도서    어린이    교과서 수록도서     무료배송쿠폰도서     차별없는세상     다양성 ,0.8859616061051686,0.11403839389483134,4.766666666666667
660,99395858,보루토BORUTO13,4,981, 국내도서    만화 라이트노벨    판타지 ,0.8121907860040665,0.18780921399593353,4.5
645,99300522,2021조태정영어실전동형모의고사season2,1,982, 국내도서    수험서 자격증    공무원    영어    문제집 모의고사     국내도서    수험서 자격증    공무원    영어    국내도서    수험서 자격증    공무원    경찰공무원 승진     경찰영어    국내도서    수험서 자격증    공무원    소방공무원 승진     소방직    국내도서    수험서 자격증    공무원    직군별 문제집    법원직 ,0.9815402030944824,0.018459796905517575,5.0
559,98833247,악녀는마리오네트세트,4,983, 국내도서    소설 시 희곡    장르소설    로맨스 ,0.8804229944944382,0.11957700550556183,4.5
502,97795085,2021국민건강보험공단국민건강보험법문제집,2,984, 국내도서    수험서 자격증    취업 상식 적성검사    공사 공단 NCS    국민건강보험공단 ,0.5836087465286255,0.4163912534713745,5.0
433,97017841,2021전한길한국사실전형봉투모의고사,24,985, 국내도서    수험서 자격증    공무원    한국사    문제집 모의고사    국내도서    수험서 자격증    공무원    경찰공무원 승진     경찰한국사    국내도서    수험서 자격증    공무원    군무원 부사관    군무원 기타    국내도서    수험서 자격증    공무원    소방공무원 승진     소방직    국내도서    수험서 자격증    공무원    직군별 문제집    법원직 ,0.6230913835267226,0.3769086164732774,4.458333333333333
429,96849370,주택임대사업자의모든것,2,986, 국내도서    경제 경영    투자 재테크    부동산 경매 ,0.6192982792854309,0.3807017207145691,4.5
389,95719593,마음이흐르는대로,17,987, 국내도서    에세이    휴먼 에세이    국내도서    에세이    한국 에세이    국내도서    미디어 추천    한겨레     의사에세이      후회없는삶 ,0.9369045741417829,0.06309542585821713,4.882352941176472
373,94971423,체인소맨3,30,988, 국내도서    만화 라이트노벨    액션     이만화가대단하다 ,0.8401848912239075,0.15981510877609253,5.0
360,93882361,2021써니행정법총론기출문제집,29,989, 국내도서    수험서 자격증    공무원    행정법    문제집 모의고사    국내도서    수험서 자격증    공무원    행정법    기출문제집    국내도서    수험서 자격증    공무원    경찰공무원 승진     승진시험    국내도서    수험서 자격증    공무원    경찰공무원 승진     국내도서    수험서 자격증    공무원    소방공무원 승진     소방직    국내도서    수험서 자격증    공무원    소방공무원 승진     소방승진    국내도서    수험서 자격증    공무원    직군별 문제집    관세직 세무직    행정법    기출문제집    국내도서    수험서 자격증    공무원    직군별 문제집    관세직 세무직    행정법    문제집 모의고사    국내도서    수험서 자격증    공무원    직군별 문제집    교육행정직    행정법    기출문제집    국내도서    수험서 자격증    공무원    직군별 문제집    교육행정직    행정법    문제집 모의고사    국내도서    수험서 자격증    공무원    직군별 문제집    교정직    행정법    기출문제집    국내도서    수험서 자격증    공무원    직군별 문제집    교정직    행정법    문제집 모의고사    국내도서    수험서 자격증    공무원    직군별 문제집    보호 마약 감사 검찰    국내도서    수험서 자격증    공무원    직군별 문제집    출입국관리직    행정법    기출문제집    국내도서    수험서 자격증    공무원    직군별 문제집    출입국관리직    행정법    문제집 모의고사     공무원대표강사     분철 ,0.7271336430105669,0.272866356989433,4.793103448275862
279,89904068,엄마도엄마를사랑했으면좋겠어(러브맘에디션),13,990, 국내도서    에세이    감성 가족 에세이    국내도서    에세이    한국 에세이     사랑의형태     다정한말들     엄마와딸 ,0.8258238732814789,0.17417612671852112,4.846153846153847
277,89860367,회사에서바로통하는실무엑셀+파워포인트+워드&한글,18,991, 국내도서    IT 모바일    오피스 활용    한글    국내도서    IT 모바일    오피스 활용    MS Excel 엑셀     국내도서    IT 모바일    오피스 활용    MS PowerPoint 파워포인트     국내도서    IT 모바일    오피스 활용    MS Word 워드      분철 ,0.7234624475240707,0.27653755247592926,4.5
156,61248357,ETS토익기출VOCA출제기관공식수험서,29,992, 국내도서    국어 외국어 사전    영어    토익 TOEIC    어휘 VOCA     토린이추천     토익보카     분철     신유형반영     외국어공부단어가절반     너만알려줄게고득점비법 ,0.6945600221896994,0.30543997781030063,4.793103448275862
142,57703717,실전투자의정석,24,993, 국내도서    경제 경영    투자 재테크    주식 증권 ,0.47855208689967793,0.5214479131003221,3.8333333333333335
124,39441749,말의품격,30,994, 국내도서    자기계발    화술 협상 회의진행    국내도서    미디어 추천    조선일보    국내도서    미디어 추천    한겨레    국내도서    YES24 올해의 책    2017년 올해의 책 후보도서    국내도서    YES24 올해의 책    2017년 올해의 책 선정도서     언어의힘     인간내면탐구     관계     국립중앙도서관사서추천 ,0.7222722093264262,0.27772779067357384,3.8
11,1804371,괜찮아,30,995, 국내도서    유아    0 3세    1 3세 우리나라 그림책    국내도서    유아    유아 그림책    유아 창작동화    국내도서    유아    4 7세    유명 작가 그림책    최숙희    국내도서    유아    1 3세    그림책    국내도서    유아    4 7세    유명 작가 그림책    국내도서    유아    1 3세    국내도서    유아    4 7세    국내도서    유아     무료배송쿠폰도서     다양성     자존감     감정 ,0.8274396638075511,0.17256033619244893,4.9
489,97662638,초등학생이알아야할지구환경과기후변화100가지,4,996, 국내도서    어린이    1 2학년    1 2학년 학습    1 2학년 과학 환경    국내도서    어린이    1 2학년    1 2학년 학습    1 2학년 사회 문화 시사    국내도서    어린이    3 4학년    3 4학년 학습    3 4학년 과학 환경    국내도서    어린이    3 4학년    3 4학년 학습    3 4학년 사회 문화 시사    국내도서    어린이    초등학습    과학 환경    국내도서    어린이    초등학습    사회 문화 시사 ,0.9490755200386047,0.050924479961395264,5.0
250,85930657,내가죽으면장례식에누가와줄까,20,998, 국내도서    에세이    한국 에세이 ,0.6973134204745293,0.30268657952547073,4.1
50,11213797,꼴뚜기,21,999, 국내도서    어린이    3 4학년    3 4학년 그림 동화책    3 4학년 창작동화    국내도서    어린이    5 6학년    5 6학년 그림 동화책    5 6학년 창작동화    국내도서    어린이    어린이 문학    그림 동화책    창작동화    국내도서    세종도서_ 구 문화체육관광부 우수도서    2014년 문학나눔 ,0.890482295127142,0.10951770487285796,4.857142857142857
123,39404092,호모데우스,30,1000, 국내도서    인문    인문 교양    교양으로 읽는 인문    국내도서    미디어 추천    조선일보    국내도서    미디어 추천    중앙일보    국내도서    미디어 추천    동아일보    국내도서    미디어 추천    한겨레    국내도서    YES24 올해의 책    2017년 올해의 책 후보도서    국내도서    YES24 올해의 책    2017년 올해의 책 선정도서     미래예측     인류3부작     교양쌓기 ,0.731079375743866,0.26892062425613406,4.733333333333333
651,99306982,사계절손뜨개양말,2,1001, 국내도서    건강 취미    패션 수공예     뜨개질 ,0.6014050543308258,0.3985949456691742,5.0
553,98811699,ESG혁명이온다,1,1002, 국내도서    경제 경영    경영    경영전략 경영혁신     코로나19     리더십     트렌드키워드     가치투자     주식투자 ,0.9403480291366576,0.059651970863342285,5.0
549,98799792,슬기로운교사생활,2,1003, 국내도서    사회 정치    교육    교육학 일반 ,0.8652340173721313,0.13476598262786865,5.0
473,97536519,방구석노트북하나로월급독립프로젝트,30,1004, 국내도서    자기계발    성공학 경력관리 ,0.701689146955808,0.29831085304419197,4.733333333333333
